ID,PLU,BRANCH_NAME,BRANCH_ID,STOCK_QUANTITY,MIN_STOCK_QUANTITY,MAX_STOCK_QUANTITY,BARCODES_QUANTITY,ROOT_PLU,BSRETAIL_PRICE
30317,"0001253400","WAREHOUSE",1,-603,0,0,0,"00012534",0
30318,"0001253200","WAREHOUSE",1,-700,0,0,0,"00012532",0
30319,"0001571800","WAREHOUSE",1,-53,0,0,0,"00015718",0
30320,"0001412217","WAREHOUSE",1,-56,0,0,0,"00014122",0
30321,"0001412219","WAREHOUSE",1,-28,0,0,0,"00014122",0
30322,"0001412220","WAREHOUSE",1,-15,0,0,0,"00014122",0
30323,"0001412219","LINCOLN",5,-7,0,0,0,"00014122",0
30324,"0000508702","LINCOLN",5,2,0,0,0,"00005087",0
30325,"0000508704","LINCOLN",5,0,0,0,0,"00005087",0
30326,"0001338403","LINCOLN",5,2,0,0,0,"00013384",0
30327,"0001473901","WAREHOUSE",1,-36,0,0,0,"00014739",0
30328,"0001308300","WAREHOUSE",1,-100,0,0,0,"00013083",0
30329,"0001308400","WAREHOUSE",1,-90,0,0,0,"00013084",0
30330,"0001426506","LINCOLN",5,1,0,0,0,"00014265",0
30331,"0001285612","LINCOLN",5,12,0,0,0,"00012856",0
30332,"0001678000","LINCOLN",5,0,0,0,0,"00016780",0
30333,"0001235007","LINCOLN",5,0,0,0,0,"00012350",0
30334,"0001324700","LINCOLN",5,0,0,0,0,"00013247",0
30335,"0001433009","GRIMSBY",6,0,0,0,0,"00014330",0
30336,"0001568002","GRIMSBY",6,-1,0,0,0,"00015680",0
30337,"0001675107","LINCOLN",5,-5,0,0,0,"00016751",0
30338,"0001522709","WAREHOUSE",1,-1,0,0,0,"00015227",0
30339,"0001546200","ECOMMERCE",3,2,0,0,0,"00015462",0
30340,"0000163205","ECOMMERCE",3,4,0,0,0,"00001632",0
30341,"0000163206","ECOMMERCE",3,5,0,0,0,"00001632",0
30342,"0000163208","ECOMMERCE",3,2,0,0,0,"00001632",0
30343,"0000163210","ECOMMERCE",3,2,0,0,0,"00001632",0
30344,"0000165601","ECOMMERCE",3,2,0,0,0,"00001656",0
30345,"0000168005","ECOMMERCE",3,1,0,0,0,"00001680",0
30346,"0000168006","ECOMMERCE",3,1,0,0,0,"00001680",0
30347,"0000168007","ECOMMERCE",3,1,0,0,0,"00001680",0
30348,"0000193302","ECOMMERCE",3,1,0,0,0,"00001933",0
30349,"0000193305","ECOMMERCE",3,2,0,0,0,"00001933",0
30350,"0000194402","ECOMMERCE",3,2,0,0,0,"00001944",0
30351,"0000186704","ECOMMERCE",3,3,0,0,0,"00001867",0
30352,"0000187807","ECOMMERCE",3,3,0,0,0,"00001878",0
30353,"0001438403","ECOMMERCE",3,2,0,0,0,"00014384",0
30354,"0000224101","ECOMMERCE",3,1,0,0,0,"00002241",0
30355,"0000225802","ECOMMERCE",3,1,0,0,0,"00002258",0
30356,"0000225803","ECOMMERCE",3,3,0,0,0,"00002258",0
30357,"0000281503","ECOMMERCE",3,2,0,0,0,"00002815",0
30358,"0001291215","ECOMMERCE",3,2,0,0,0,"00012912",0
30359,"0000286315","ECOMMERCE",3,2,0,0,0,"00002863",0
30360,"0000286318","ECOMMERCE",3,1,0,0,0,"00002863",0
30361,"0000286319","ECOMMERCE",3,1,0,0,0,"00002863",0
30362,"0000303106","ECOMMERCE",3,6,0,0,0,"00003031",0
30363,"0000303110","ECOMMERCE",3,6,0,0,0,"00003031",0
30364,"0000350708","ECOMMERCE",3,3,0,0,0,"00003507",0
30365,"0000364706","ECOMMERCE",3,3,0,0,0,"00003647",0
30366,"0000364708","ECOMMERCE",3,2,0,0,0,"00003647",0
30367,"0001522704","ECOMMERCE",3,2,0,0,0,"00015227",0
30368,"0001522707","ECOMMERCE",3,1,0,0,0,"00015227",0
30369,"0001522708","ECOMMERCE",3,2,0,0,0,"00015227",0
30370,"0001522709","ECOMMERCE",3,1,0,0,0,"00015227",0
30371,"0000104203","ECOMMERCE",3,2,0,0,0,"00001042",0
30372,"0001524404","ECOMMERCE",3,1,0,0,0,"00015244",0
30373,"0000150309","ECOMMERCE",3,5,0,0,0,"00001503",0
30374,"0000155704","ECOMMERCE",3,6,0,0,0,"00001557",0
30375,"0001427612","ECOMMERCE",3,2,0,0,0,"00014276",0
30376,"0000136815","ECOMMERCE",3,1,0,0,0,"00001368",0
30377,"0001433004","ECOMMERCE",3,2,0,0,0,"00014330",0
30378,"0001643600","LINCOLN",5,0,0,0,0,"00016436",0
30379,"0001669300","LINCOLN",5,-2,0,0,0,"00016693",0
30380,"0001416916","LINCOLN",5,-6,0,0,0,"00014169",0
30381,"0001419407","WAREHOUSE",1,-7,0,0,0,"00014194",0
30382,"0000712807","WAREHOUSE",1,-1,0,0,0,"00007128",0
30383,"0001027506","LINCOLN",5,-1,0,0,0,"00010275",0
30384,"0001407211","WAREHOUSE",1,-5,0,0,0,"00014072",0
30385,"0000729607","WAREHOUSE",1,-1,0,0,0,"00007296",0
30386,"0001407211","LINCOLN",5,-5,0,0,0,"00014072",0
30387,"0001368106","LINCOLN",5,4,0,0,0,"00013681",0
30388,"0001181311","LINCOLN",5,10,0,0,0,"00011813",0
30389,"0001543708","LINCOLN",5,-1,0,0,0,"00015437",0
30390,"0001308500","WAREHOUSE",1,-19,0,0,0,"00013085",0
30391,"0001308600","WAREHOUSE",1,-20,0,0,0,"00013086",0
30392,"0001097105","GRIMSBY",6,-2,0,0,0,"00010971",0
30393,"0001440408","GRIMSBY",6,2,0,0,0,"00014404",0
30394,"0001448803","WAREHOUSE",1,-70,0,0,0,"00014488",0
30395,"0001258100","LINCOLN",5,0,0,0,0,"00012581",0
30396,"0001029902","LINCOLN",5,0,0,0,0,"00010299",0
30397,"0001469600","GRIMSBY",6,-4,0,0,0,"00014696",0
30398,"0001538207","GRIMSBY",6,4,0,0,0,"00015382",0
30399,"0001672200","LINCOLN",5,0,0,0,0,"00016722",0
30400,"0000977602","LINCOLN",5,0,0,0,0,"00009776",0
30401,"0001606010","LINCOLN",5,-3,0,0,0,"00016060",0
30402,"0000983204","LINCOLN",5,8,0,0,0,"00009832",0
30403,"0000039106","LINCOLN",5,-1,0,0,0,"00000391",0
30404,"0001606003","WAREHOUSE",1,0,0,0,0,"00016060",0
30405,"0001614107","WAREHOUSE",1,-7,0,0,0,"00016141",0
30406,"0001606003","LINCOLN",5,0,0,0,0,"00016060",0
30407,"0001614107","LINCOLN",5,2,0,0,0,"00016141",0
30408,"0001174410","GRIMSBY",6,-1,0,0,0,"00011744",0
30409,"0001320701","LINCOLN",5,0,0,0,0,"00013207",0
30410,"0001320702","LINCOLN",5,0,0,0,0,"00013207",0
30411,"0001320712","LINCOLN",5,0,0,0,0,"00013207",0
30412,"0001320713","LINCOLN",5,0,0,0,0,"00013207",0
30413,"0001320714","LINCOLN",5,0,0,0,0,"00013207",0
30414,"0001320715","LINCOLN",5,0,0,0,0,"00013207",0
30415,"0001320716","LINCOLN",5,0,0,0,0,"00013207",0
30416,"0001320717","LINCOLN",5,0,0,0,0,"00013207",0
30417,"0001320718","LINCOLN",5,0,0,0,0,"00013207",0
30418,"0001320719","LINCOLN",5,0,0,0,0,"00013207",0
30419,"0001320720","LINCOLN",5,0,0,0,0,"00013207",0
30420,"0001320721","LINCOLN",5,0,0,0,0,"00013207",0
30421,"0001320722","LINCOLN",5,0,0,0,0,"00013207",0
30422,"0001320723","LINCOLN",5,0,0,0,0,"00013207",0
30423,"0001320724","LINCOLN",5,0,0,0,0,"00013207",0
30424,"0001320725","LINCOLN",5,0,0,0,0,"00013207",0
30425,"0001320726","LINCOLN",5,0,0,0,0,"00013207",0
30426,"0001320727","LINCOLN",5,0,0,0,0,"00013207",0
30427,"0001313500","LINCOLN",5,0,0,0,0,"00013135",0
30428,"0001313501","LINCOLN",5,0,0,0,0,"00013135",0
30429,"0001313502","LINCOLN",5,0,0,0,0,"00013135",0
30430,"0001313512","LINCOLN",5,0,0,0,0,"00013135",0
30431,"0001313513","LINCOLN",5,0,0,0,0,"00013135",0
30432,"0001313514","LINCOLN",5,0,0,0,0,"00013135",0
30433,"0001313515","LINCOLN",5,0,0,0,0,"00013135",0
30434,"0001313516","LINCOLN",5,0,0,0,0,"00013135",0
30435,"0001313517","LINCOLN",5,0,0,0,0,"00013135",0
30436,"0001313518","LINCOLN",5,0,0,0,0,"00013135",0
30437,"0001313519","LINCOLN",5,0,0,0,0,"00013135",0
30438,"0001313520","LINCOLN",5,0,0,0,0,"00013135",0
30439,"0001313521","LINCOLN",5,0,0,0,0,"00013135",0
30440,"0001313522","LINCOLN",5,0,0,0,0,"00013135",0
30441,"0001313523","LINCOLN",5,0,0,0,0,"00013135",0
30442,"0001313524","LINCOLN",5,0,0,0,0,"00013135",0
30443,"0001313526","LINCOLN",5,0,0,0,0,"00013135",0
30444,"0001588007","WAREHOUSE",1,-5,0,0,0,"00015880",0
30445,"0001588007","GRIMSBY",6,5,0,0,0,"00015880",0
30446,"0001533400","GRIMSBY",6,-2,0,0,0,"00015334",0
30447,"0001672221","LINCOLN",5,-1,0,0,0,"00016722",0
30448,"0001362704","ECOMMERCE",3,2,0,0,0,"00013627",0
30449,"0001362705","ECOMMERCE",3,1,0,0,0,"00013627",0
30450,"0001362707","ECOMMERCE",3,2,0,0,0,"00013627",0
30451,"0001362708","ECOMMERCE",3,1,0,0,0,"00013627",0
30452,"0001362709","ECOMMERCE",3,1,0,0,0,"00013627",0
30453,"0001362710","ECOMMERCE",3,1,0,0,0,"00013627",0
30454,"0001362711","ECOMMERCE",3,1,0,0,0,"00013627",0
30455,"0001362712","ECOMMERCE",3,2,0,0,0,"00013627",0
30456,"0001362713","ECOMMERCE",3,2,0,0,0,"00013627",0
30457,"0001362714","ECOMMERCE",3,2,0,0,0,"00013627",0
30458,"0001362715","ECOMMERCE",3,2,0,0,0,"00013627",0
30459,"0001362716","ECOMMERCE",3,1,0,0,0,"00013627",0
30460,"0001362717","ECOMMERCE",3,1,0,0,0,"00013627",0
30461,"0001362718","ECOMMERCE",3,1,0,0,0,"00013627",0
30462,"0001627808","LINCOLN",5,10,0,0,0,"00016278",0
30463,"0001201716","LINCOLN",5,3,0,0,0,"00012017",0
30464,"0001173005","LINCOLN",5,-5,0,0,0,"00011730",0
30465,"0001291210","WAREHOUSE",1,-23,0,0,0,"00012912",0
30466,"0001291210","LINCOLN",5,3,0,0,0,"00012912",0
30467,"0001500217","GRIMSBY",6,-33,0,0,0,"00015002",0
30468,"0001614112","LINCOLN",5,3,0,0,0,"00016141",0
30469,"0001384404","GRIMSBY",6,2,0,0,0,"00013844",0
30470,"0001606004","WAREHOUSE",1,-9,0,0,0,"00016060",0
30471,"0001606005","WAREHOUSE",1,-10,0,0,0,"00016060",0
30472,"0001606006","WAREHOUSE",1,-14,0,0,0,"00016060",0
30473,"0001606007","WAREHOUSE",1,-12,0,0,0,"00016060",0
30474,"0001606015","WAREHOUSE",1,-12,0,0,0,"00016060",0
30475,"0001606016","WAREHOUSE",1,-4,0,0,0,"00016060",0
30476,"0001606004","LINCOLN",5,4,0,0,0,"00016060",0
30477,"0001606005","LINCOLN",5,4,0,0,0,"00016060",0
30478,"0001606006","LINCOLN",5,1,0,0,0,"00016060",0
30479,"0001606007","LINCOLN",5,6,0,0,0,"00016060",0
30480,"0001606012","LINCOLN",5,-2,0,0,0,"00016060",0
30481,"0001606015","LINCOLN",5,2,0,0,0,"00016060",0
30482,"0001606016","LINCOLN",5,0,0,0,0,"00016060",0
30483,"0000984103","LINCOLN",5,-2,0,0,0,"00009841",0
30484,"0001627807","LINCOLN",5,-1,0,0,0,"00016278",0
30485,"0001713104","WAREHOUSE",1,-86,0,0,0,"00017131",0
30486,"0001713105","WAREHOUSE",1,-74,0,0,0,"00017131",0
30487,"0001713106","WAREHOUSE",1,-56,0,0,0,"00017131",0
30488,"0001713107","WAREHOUSE",1,-66,0,0,0,"00017131",0
30489,"0001713108","WAREHOUSE",1,-47,0,0,0,"00017131",0
30490,"0001713109","WAREHOUSE",1,-23,0,0,0,"00017131",0
30491,"0001714804","WAREHOUSE",1,-38,0,0,0,"00017148",0
30492,"0001714805","WAREHOUSE",1,-40,0,0,0,"00017148",0
30493,"0001714806","WAREHOUSE",1,-36,0,0,0,"00017148",0
30494,"0001714807","WAREHOUSE",1,-31,0,0,0,"00017148",0
30495,"0001714808","WAREHOUSE",1,-25,0,0,0,"00017148",0
30496,"0001714809","WAREHOUSE",1,-13,0,0,0,"00017148",0
30497,"0001714804","LINCOLN",5,2,2,0,0,"00017148",0
30498,"0001714805","LINCOLN",5,2,3,0,0,"00017148",0
30499,"0001714806","LINCOLN",5,2,3,0,0,"00017148",0
30500,"0001714807","LINCOLN",5,1,3,0,0,"00017148",0
30501,"0001714808","LINCOLN",5,2,2,0,0,"00017148",0
30502,"0001714809","LINCOLN",5,7,1,0,0,"00017148",0
30503,"0001713104","LINCOLN",5,-7,7,0,0,"00017131",0
30504,"0001713105","LINCOLN",5,-13,12,0,0,"00017131",0
30505,"0001713106","LINCOLN",5,2,12,0,0,"00017131",0
30506,"0001713107","LINCOLN",5,-3,11,0,0,"00017131",0
30507,"0001713108","LINCOLN",5,6,9,0,0,"00017131",0
30508,"0001713109","LINCOLN",5,6,6,0,0,"00017131",0
30509,"0001716504","WAREHOUSE",1,-10,0,0,0,"00017165",0
30510,"0001716506","WAREHOUSE",1,-26,0,0,0,"00017165",0
30511,"0001716507","WAREHOUSE",1,-29,0,0,0,"00017165",0
30512,"0001716508","WAREHOUSE",1,-15,0,0,0,"00017165",0
30513,"0001716509","WAREHOUSE",1,-6,0,0,0,"00017165",0
30514,"0001718209","WAREHOUSE",1,-6,0,0,0,"00017182",0
30515,"0001716505","WAREHOUSE",1,-23,0,0,0,"00017165",0
30516,"0001718209","LINCOLN",5,4,0,0,0,"00017182",0
30517,"0001716504","LINCOLN",5,6,3,0,0,"00017165",0
30518,"0001716505","LINCOLN",5,6,6,0,0,"00017165",0
30519,"0001716506","LINCOLN",5,4,6,0,0,"00017165",0
30520,"0001716507","LINCOLN",5,5,5,0,0,"00017165",0
30521,"0001716508","LINCOLN",5,3,4,0,0,"00017165",0
30522,"0001716509","LINCOLN",5,-1,3,0,0,"00017165",0
30523,"0001430308","GRIMSBY",6,3,0,0,0,"00014303",0
30524,"0001730800","LINCOLN",5,19,0,0,0,"00017308",0
30525,"0001730700","LINCOLN",5,-73,0,0,0,"00017307",0
30526,"0001360000","LINCOLN",5,0,0,0,0,"00013600",0
30527,"0001362700","LINCOLN",5,0,0,0,0,"00013627",0
30528,"0001360001","LINCOLN",5,0,0,0,0,"00013600",0
30529,"0001362701","LINCOLN",5,0,0,0,0,"00013627",0
30530,"0001360002","LINCOLN",5,0,0,0,0,"00013600",0
30531,"0001362702","LINCOLN",5,0,0,0,0,"00013627",0
30532,"0001360003","LINCOLN",5,0,0,0,0,"00013600",0
30533,"0001362703","LINCOLN",5,0,0,0,0,"00013627",0
30534,"0001360004","LINCOLN",5,0,0,0,0,"00013600",0
30535,"0001360005","LINCOLN",5,0,0,0,0,"00013600",0
30536,"0001360006","LINCOLN",5,0,0,0,0,"00013600",0
30537,"0001360007","LINCOLN",5,0,0,0,0,"00013600",0
30538,"0001360008","LINCOLN",5,0,0,0,0,"00013600",0
30539,"0001360009","LINCOLN",5,0,0,0,0,"00013600",0
30540,"0001360010","LINCOLN",5,0,0,0,0,"00013600",0
30541,"0001360011","LINCOLN",5,0,0,0,0,"00013600",0
30542,"0001360012","LINCOLN",5,0,0,0,0,"00013600",0
30543,"0001360013","LINCOLN",5,0,0,0,0,"00013600",0
30544,"0001360014","LINCOLN",5,0,0,0,0,"00013600",0
30545,"0001360015","LINCOLN",5,0,0,0,0,"00013600",0
30546,"0001360016","LINCOLN",5,0,0,0,0,"00013600",0
30547,"0001360017","LINCOLN",5,0,0,0,0,"00013600",0
30548,"0001362717","LINCOLN",5,3,0,0,0,"00013627",0
30549,"0001360018","LINCOLN",5,0,0,0,0,"00013600",0
30550,"0001360019","LINCOLN",5,0,0,0,0,"00013600",0
30551,"0001362719","LINCOLN",5,0,0,0,0,"00013627",0
30552,"0001360020","LINCOLN",5,0,0,0,0,"00013600",0
30553,"0001362720","LINCOLN",5,1,0,0,0,"00013627",0
30554,"0001360021","LINCOLN",5,0,0,0,0,"00013600",0
30555,"0001362721","LINCOLN",5,0,0,0,0,"00013627",0
30556,"0001360022","LINCOLN",5,0,0,0,0,"00013600",0
30557,"0001362722","LINCOLN",5,0,0,0,0,"00013627",0
30558,"0001360023","LINCOLN",5,0,0,0,0,"00013600",0
30559,"0001362723","LINCOLN",5,0,0,0,0,"00013627",0
30560,"0001360024","LINCOLN",5,0,0,0,0,"00013600",0
30561,"0001362724","LINCOLN",5,0,0,0,0,"00013627",0
30562,"0001360025","LINCOLN",5,0,0,0,0,"00013600",0
30563,"0001362725","LINCOLN",5,-2,0,0,0,"00013627",0
30564,"0001360026","LINCOLN",5,0,0,0,0,"00013600",0
30565,"0001362726","LINCOLN",5,0,0,0,0,"00013627",0
30566,"0001275608","LINCOLN",5,1,0,0,0,"00012756",0
30567,"0001625007","LINCOLN",5,0,0,0,0,"00016250",0
30568,"0001566313","GRIMSBY",6,-2,0,0,0,"00015663",0
30569,"0001030504","LINCOLN",5,-6,0,0,0,"00010305",0
30570,"0001728009","LINCOLN",5,7,8,0,0,"00017280",0
30571,"0001119204","LINCOLN",5,6,0,0,0,"00011192",0
30572,"0001728010","LINCOLN",5,4,7,0,0,"00017280",0
30573,"0001722608","LINCOLN",5,-1,7,0,0,"00017226",0
30574,"0001722610","LINCOLN",5,5,6,0,0,"00017226",0
30575,"0001728006","LINCOLN",5,1,4,0,0,"00017280",0
30576,"0001728008","LINCOLN",5,4,7,0,0,"00017280",0
30577,"0001722607","LINCOLN",5,4,5,0,0,"00017226",0
30578,"0001741800","WAREHOUSE",1,383,0,0,0,"00017418",0
30579,"0001741700","WAREHOUSE",1,-15,0,0,0,"00017417",0
30580,"0001741700","GRIMSBY",6,76,0,0,0,"00017417",0
30581,"0001741800","GRIMSBY",6,16,0,0,0,"00017418",0
30582,"0001722612","LINCOLN",5,2,6,0,0,"00017226",0
30583,"0001526205","WAREHOUSE",1,-55,0,0,0,"00015262",0
30584,"0001571900","WAREHOUSE",1,-30,0,0,0,"00015719",0
30585,"0001728014","LINCOLN",5,9,3,0,0,"00017280",0
30586,"0001728007","LINCOLN",5,4,6,0,0,"00017280",0
30587,"0001672206","LINCOLN",5,0,0,0,0,"00016722",0
30588,"0001741904","WAREHOUSE",1,3,0,0,0,"00017419",0
30589,"0001741906","WAREHOUSE",1,6,0,0,0,"00017419",0
30590,"0001741907","WAREHOUSE",1,9,0,0,0,"00017419",0
30591,"0001741908","WAREHOUSE",1,12,0,0,0,"00017419",0
30592,"0001741909","WAREHOUSE",1,16,0,0,0,"00017419",0
30593,"0001741910","WAREHOUSE",1,8,0,0,0,"00017419",0
30594,"0001741911","WAREHOUSE",1,40,0,0,0,"00017419",0
30595,"0001741912","WAREHOUSE",1,5,0,0,0,"00017419",0
30596,"0001741913","WAREHOUSE",1,36,0,0,0,"00017419",0
30597,"0001741915","WAREHOUSE",1,18,0,0,0,"00017419",0
30598,"0001741918","WAREHOUSE",1,0,0,0,0,"00017419",0
30599,"0001744602","WAREHOUSE",1,0,0,0,0,"00017446",0
30600,"0001744604","WAREHOUSE",1,-5,0,0,0,"00017446",0
30601,"0001744605","WAREHOUSE",1,12,0,0,0,"00017446",0
30602,"0001744606","WAREHOUSE",1,18,0,0,0,"00017446",0
30603,"0001744608","WAREHOUSE",1,17,0,0,0,"00017446",0
30604,"0001744609","WAREHOUSE",1,33,0,0,0,"00017446",0
30605,"0001744610","WAREHOUSE",1,35,0,0,0,"00017446",0
30606,"0001744611","WAREHOUSE",1,21,0,0,0,"00017446",0
30607,"0001744613","WAREHOUSE",1,21,0,0,0,"00017446",0
30608,"0001747403","WAREHOUSE",1,-6,0,0,0,"00017474",0
30609,"0001747404","WAREHOUSE",1,-5,0,0,0,"00017474",0
30610,"0001747405","WAREHOUSE",1,-7,0,0,0,"00017474",0
30611,"0001747406","WAREHOUSE",1,-7,0,0,0,"00017474",0
30612,"0001747407","WAREHOUSE",1,-6,0,0,0,"00017474",0
30613,"0001747403","GRIMSBY",6,6,0,0,0,"00017474",0
30614,"0001747404","GRIMSBY",6,0,0,0,0,"00017474",0
30615,"0001747405","GRIMSBY",6,-1,0,0,0,"00017474",0
30616,"0001747406","GRIMSBY",6,2,0,0,0,"00017474",0
30617,"0001747407","GRIMSBY",6,0,0,0,0,"00017474",0
30618,"0001741904","GRIMSBY",6,3,0,0,0,"00017419",0
30619,"0001741906","GRIMSBY",6,-5,0,0,0,"00017419",0
30620,"0001741907","GRIMSBY",6,8,0,0,0,"00017419",0
30621,"0001741908","GRIMSBY",6,-5,0,0,0,"00017419",0
30622,"0001741909","GRIMSBY",6,-4,0,0,0,"00017419",0
30623,"0001741910","GRIMSBY",6,-6,0,0,0,"00017419",0
30624,"0001741911","GRIMSBY",6,1,0,0,0,"00017419",0
30625,"0001741912","GRIMSBY",6,3,0,0,0,"00017419",0
30626,"0001741913","GRIMSBY",6,0,0,0,0,"00017419",0
30627,"0001741915","GRIMSBY",6,3,0,0,0,"00017419",0
30628,"0001741918","GRIMSBY",6,3,0,0,0,"00017419",0
30629,"0001744602","GRIMSBY",6,0,0,0,0,"00017446",0
30630,"0001744604","GRIMSBY",6,2,0,0,0,"00017446",0
30631,"0001744605","GRIMSBY",6,7,0,0,0,"00017446",0
30632,"0001744606","GRIMSBY",6,4,0,0,0,"00017446",0
30633,"0001744608","GRIMSBY",6,1,0,0,0,"00017446",0
30634,"0001744609","GRIMSBY",6,0,0,0,0,"00017446",0
30635,"0001744610","GRIMSBY",6,-6,0,0,0,"00017446",0
30636,"0001744611","GRIMSBY",6,6,0,0,0,"00017446",0
30637,"0001744613","GRIMSBY",6,3,0,0,0,"00017446",0
30638,"0001722604","LINCOLN",5,3,1,0,0,"00017226",0
30639,"0001722606","LINCOLN",5,6,4,0,0,"00017226",0
30640,"0001750200","WAREHOUSE",1,-40,0,0,0,"00017502",0
30641,"0001750200","GRIMSBY",6,10,0,0,0,"00017502",0
30642,"0001728013","LINCOLN",5,4,4,0,0,"00017280",0
30643,"0001722611","LINCOLN",5,1,6,0,0,"00017226",0
30644,"0001722614","LINCOLN",5,3,4,0,0,"00017226",0
30645,"0001728011","LINCOLN",5,2,7,0,0,"00017280",0
30646,"0001323500","WAREHOUSE",1,-176,0,0,0,"00013235",0
30647,"0001323500","GRIMSBY",6,9,0,0,0,"00013235",0
30648,"0001722605","LINCOLN",5,7,2,0,0,"00017226",0
30649,"0001728004","WAREHOUSE",1,-2,0,0,0,"00017280",0
30650,"0001728005","WAREHOUSE",1,7,0,0,0,"00017280",0
30651,"0001728006","WAREHOUSE",1,12,0,0,0,"00017280",0
30652,"0001728007","WAREHOUSE",1,28,0,0,0,"00017280",0
30653,"0001728008","WAREHOUSE",1,26,0,0,0,"00017280",0
30654,"0001728009","WAREHOUSE",1,30,0,0,0,"00017280",0
30655,"0001728010","WAREHOUSE",1,11,0,0,0,"00017280",0
30656,"0001722607","WAREHOUSE",1,-6,0,0,0,"00017226",0
30657,"0001722608","WAREHOUSE",1,22,0,0,0,"00017226",0
30658,"0001722610","WAREHOUSE",1,25,0,0,0,"00017226",0
30659,"0001728004","LINCOLN",5,4,2,0,0,"00017280",0
30660,"0001728005","LINCOLN",5,2,3,0,0,"00017280",0
30661,"0001728012","LINCOLN",5,2,5,0,0,"00017280",0
30662,"0001368117","LINCOLN",5,-5,0,0,0,"00013681",0
30663,"0001758709","WAREHOUSE",1,-29,0,0,0,"00017587",0
30664,"0001753112","WAREHOUSE",1,-18,0,0,0,"00017531",0
30665,"0001750310","WAREHOUSE",1,36,0,0,0,"00017503",0
30666,"0001750311","WAREHOUSE",1,42,0,0,0,"00017503",0
30667,"0001750313","WAREHOUSE",1,48,0,0,0,"00017503",0
30668,"0001750310","LINCOLN",5,7,0,0,0,"00017503",0
30669,"0001750311","LINCOLN",5,-4,0,0,0,"00017503",0
30670,"0001750313","LINCOLN",5,-27,0,0,0,"00017503",0
30671,"0001753112","LINCOLN",5,4,0,0,0,"00017531",0
30672,"0001505211","LINCOLN",5,-31,0,0,0,"00015052",0
30673,"0001505214","LINCOLN",5,-32,0,0,0,"00015052",0
30674,"0001505215","LINCOLN",5,-19,0,0,0,"00015052",0
30675,"0001505217","LINCOLN",5,8,0,0,0,"00015052",0
30676,"0001515210","LINCOLN",5,-10,0,0,0,"00015152",0
30677,"0001515214","LINCOLN",5,-43,0,0,0,"00015152",0
30678,"0001515215","LINCOLN",5,-13,0,0,0,"00015152",0
30679,"0001515216","LINCOLN",5,-3,0,0,0,"00015152",0
30680,"0001758709","LINCOLN",5,-2,0,0,0,"00017587",0
30681,"0001763406","WAREHOUSE",1,-18,0,0,0,"00017634",0
30682,"0001763407","WAREHOUSE",1,-48,0,0,0,"00017634",0
30683,"0001763410","WAREHOUSE",1,-39,0,0,0,"00017634",0
30684,"0001763406","LINCOLN",5,5,0,0,0,"00017634",0
30685,"0001763407","LINCOLN",5,-7,0,0,0,"00017634",0
30686,"0001763410","LINCOLN",5,0,0,0,0,"00017634",0
30687,"0001728003","WAREHOUSE",1,4,0,0,0,"00017280",0
30688,"0001728011","WAREHOUSE",1,31,0,0,0,"00017280",0
30689,"0001728012","WAREHOUSE",1,16,0,0,0,"00017280",0
30690,"0001728013","WAREHOUSE",1,30,0,0,0,"00017280",0
30691,"0001728014","WAREHOUSE",1,38,0,0,0,"00017280",0
30692,"0001722604","WAREHOUSE",1,-7,0,0,0,"00017226",0
30693,"0001722605","WAREHOUSE",1,-7,0,0,0,"00017226",0
30694,"0001722606","WAREHOUSE",1,-3,0,0,0,"00017226",0
30695,"0001722609","WAREHOUSE",1,32,0,0,0,"00017226",0
30696,"0001722611","WAREHOUSE",1,17,0,0,0,"00017226",0
30697,"0001722612","WAREHOUSE",1,22,0,0,0,"00017226",0
30698,"0001722613","WAREHOUSE",1,18,0,0,0,"00017226",0
30699,"0001722614","WAREHOUSE",1,17,0,0,0,"00017226",0
30700,"0001722615","WAREHOUSE",1,23,0,0,0,"00017226",0
30701,"0001722616","WAREHOUSE",1,2,0,0,0,"00017226",0
30702,"0001722609","LINCOLN",5,-4,6,0,0,"00017226",0
30703,"0001722613","LINCOLN",5,1,5,0,0,"00017226",0
30704,"0001722615","LINCOLN",5,5,3,0,0,"00017226",0
30705,"0001722616","LINCOLN",5,7,2,0,0,"00017226",0
30706,"0001728003","LINCOLN",5,-1,1,0,0,"00017280",0
30707,"0000122911","WAREHOUSE",1,-4,0,0,0,"00001229",0
30708,"0000122911","LINCOLN",5,0,0,0,0,"00001229",0
30709,"0001672207","LINCOLN",5,-2,0,0,0,"00016722",0
30710,"0001174409","GRIMSBY",6,-1,0,0,0,"00011744",0
30711,"0001728016","LINCOLN",5,1,1,0,0,"00017280",0
30712,"0001758711","WAREHOUSE",1,-12,0,0,0,"00017587",0
30713,"0001758711","LINCOLN",5,4,0,0,0,"00017587",0
30714,"0001614104","LINCOLN",5,3,0,0,0,"00016141",0
30715,"0001368124","LINCOLN",5,-2,0,0,0,"00013681",0
30716,"0001543711","LINCOLN",5,0,0,0,0,"00015437",0
30717,"0001410014","WAREHOUSE",1,-72,0,0,0,"00014100",0
30718,"0001747408","WAREHOUSE",1,-4,0,0,0,"00017474",0
30719,"0001747408","GRIMSBY",6,3,0,0,0,"00017474",0
30720,"0001728015","LINCOLN",5,4,2,0,0,"00017280",0
30721,"0001156600","ECOMMERCE",3,0,0,0,0,"00011566",0
